,iyear,imonth,iday,country_txt,index,country,region,latitude,longitude,nperps,guncertain1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propvalue,ransompaidus,no_of_events,date
38,2002,3,27,Georgia,167,74,7,42.711201,41.461609,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,1,0.0,0.0,1,2002-03-27
39,2002,6,19,Georgia,182,74,7,41.709981,44.792998,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,0.0,0.0,1,2002-06-19
40,2003,1,16,Georgia,215,74,7,42.666911999999996,41.853264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-01-16
41,2003,1,31,Georgia,218,74,7,42.60503,42.067112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-01-31
42,2003,10,3,Georgia,334,74,7,42.521910999999996,42.127673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-10-03
43,2003,12,3,Georgia,389,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-12-03
44,2003,12,19,Georgia,399,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2003-12-19
45,2003,12,22,Georgia,402,74,7,41.638643,41.637265,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,2003-12-22
46,2004,4,4,Georgia,481,74,7,41.709981,44.792998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2004-04-04
47,2004,8,3,Georgia,645,74,7,42.271957,44.038078999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-08-03
48,2004,8,13,Georgia,650,74,7,42.247802,44.037438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2004-08-13
49,2005,2,1,Georgia,908,74,7,41.981361,44.109539,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,1,0.0,0.0,1,2005-02-01
50,2005,3,16,Georgia,972,74,7,41.675238,43.035167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2005-03-16
51,2005,5,10,Georgia,1132,74,7,41.709981,44.792998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2005-05-10
52,2005,5,29,Georgia,1188,74,7,42.112836,43.789602,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,0,0.0,0.0,1,2005-05-29
53,2005,6,6,Georgia,1201,74,7,42.224159,43.9632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2005-06-06
54,2005,9,20,Georgia,1487,74,7,42.224159,43.9632,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-9,0.0,0.0,1,2005-09-20
55,2006,7,14,Georgia,2328,74,7,42.224159,43.9632,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1,2006-07-14
56,2006,8,2,Georgia,2391,74,7,43.309109,40.253819,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2006-08-02
57,2006,12,25,Georgia,2719,74,7,42.615404,41.71987,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,1,2006-12-25
58,2008,1,5,Georgia,4165,74,7,42.25,42.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1,2008-01-05
59,2008,2,28,Georgia,4312,74,7,42.271213,44.066878,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,1,0.0,0.0,1,2008-02-28
